track_id,track_name,artists,track_genre,tempo,danceability,energy,valence,acousticness,instrumentalness
5daXN4TLvGWMIAxE3VlmrY,Drummer Boy,Justin Bieber;Busta Rhymes,pop,122.991,0.752,0.85,0.491,0.025,0.000131
1ztf4sRocsJ9PrdzGGYonb,Only Thing I Ever Get For Christmas,Justin Bieber,pop,85.648,0.54,0.63,0.321,0.217,0.0
5SsbLv4ThIm4v8qtpzCCOx,Only Thing I Ever Get For Christmas,Justin Bieber,pop,85.648,0.54,0.63,0.321,0.217,0.0
17CUnFLtOsXnhheOT7rEvF,Drummer Boy,Justin Bieber;Busta Rhymes,pop,122.991,0.752,0.85,0.491,0.025,0.000131
6Ymn4OG92TLMGczLHLwUhh,All Around The World,Justin Bieber;Ludacris,pop,128.009,0.694,0.816,0.798,0.0217,2.92e-06
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,pop,126.011,0.807,0.893,0.537,0.0451,2.79e-05
4V9rQZOGILc4YfBnCDXgTz,Old Skool,Prem Dhillon;Sidhu Moose Wala,pop,87.926,0.764,0.601,0.905,0.198,0.0
0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,Vishal-Shekhar;Arijit Singh;Jaideep Sahni,pop,96.953,0.799,0.784,0.26,0.11,2.84e-06
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,pop,77.217,0.536,0.768,0.545,0.00433,0.0
2TzyJEUfWHGRsk3r6Emvbk,Daru Badnaam,Param Singh;Kamal Kahlon;Pratik Studio,pop,90.037,0.541,0.676,0.845,0.442,0.0
0X7g825ekNNiCWWV7queDr,Mitti De Tibbe,Kaka,pop,129.966,0.849,0.853,0.794,0.355,0.0
1GzgV0pRSUbenz25xWV2s8,Tauba (feat. Badshah),Payal Dev;Badshah,pop,86.993,0.727,0.56,0.684,0.462,0.0
4HKbWbn8acXeTq6j0rqO5z,Plug Talk,Navaan Sandhu,pop,95.969,0.678,0.815,0.474,0.0336,0.0
6IWZKBeAkeCzaYNE8SmedK,"Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")",Rochak Kohli;Jubin Nautiyal;Neeti Mohan,pop,96.025,0.649,0.86,0.585,0.38,0.000547
4ymPEyiXabTe1NO8q8EFxG,"Chogada (From ""Loveyatri"")",Darshan Raval;Asees Kaur;Lijo George-Dj Chetas,pop,62.914,0.359,0.972,0.595,0.136,2.52e-06
04UzZSWfw8hkK832P27QLq,Yaari,Nikk;Avneet Kaur,pop,159.914,0.587,0.557,0.395,0.427,0.0
6JUQViD0hLXlvWXCV4uUF8,Chitta,Manan Bhardwaj,pop,169.93,0.412,0.494,0.496,0.706,0.0
5e2eJl3qNNGWllzSFCYrad,"Kurumugil (From ""Sita Ramam (Tamil)"")",Vishal Chandrashekhar;Sai Vignesh,pop,149.791,0.416,0.343,0.578,0.514,0.0
5cfKBuE5XKtlaNOVjQwA9H,"Kadhaippoma (From ""Oh My Kadavule"")",Leon James;Sid Sriram,pop,90.012,0.575,0.577,0.157,0.451,3.98e-06
1AzNN19lPYC68iacrbWL8X,"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",Darbuka Siva;Sid Sriram,pop,127.956,0.556,0.521,0.355,0.632,0.000582
7e97QgqoYTXOj1s7JI0dHR,Otha Thamarai - Original Soundtrack,Bala;Nixen;Sandy Sandellow,pop,194.976,0.541,0.744,0.877,0.507,0.0
5wLlnreR3EIrtRB0hJM6iY,Firefly - Bravado Dubstep Remix,Ed Sheeran;Bravado,pop,139.975,0.629,0.664,0.491,0.277,0.708
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,pop,100.418,0.609,0.378,0.515,0.835,0.0
5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,pop,143.875,0.561,0.431,0.137,0.768,1.42e-05
7d4ZrG3Cer7jbqIl6wOI6D,GODSPEED,Tyson Sidhu,pop,100.012,0.887,0.673,0.759,0.309,0.0
0OfaueVeRebAfWsAHajj3z,Tera Zikr,Darshan Raval,pop,102.944,0.613,0.47,0.459,0.823,1.87e-06
1feANd8EfcDP5UqSvbheM3,"Bekhayali (From ""Kabir Singh"")",Sachet Tandon;Sachet-Parampara,pop,171.843,0.308,0.585,0.345,0.45,0.0
208sMwgVcaFt2mT79Df1KG,"Naacho Naacho (From ""Rrr"")",Vishal Mishra;Rahul Sipligunj;M. M. Keeravani,pop,159.894,0.438,0.986,0.736,0.35,0.000343
6sOC569sksrnsrpSIihTtn,"Aafat (From ""Liger"") - Remix By DJ Aqeel",Tanishk Bagchi;Zahrah S Khan;Dj Aqeel,pop,127.974,0.738,0.892,0.683,0.00114,0.0648
64r6z0P3RnhpTGdkA7p5Os,Ek Tarfa,Darshan Raval,pop,79.948,0.48,0.615,0.33,0.547,0.0
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,pop,109.891,0.501,0.405,0.446,0.751,0.0
0tPGKwBnhD2pxeUoGxpZYB,Numb,Khan Bhaini,pop,80.634,0.549,0.6,0.625,0.32,0.0
2yk5oILHrpqErkYTuu2nQm,Mere Dil Gaaye Ja (Zooby Zooby),Tanishk Bagchi;Zahrah S Khan;Yash Narvekar;Bappi Lahiri,pop,129.024,0.673,0.902,0.618,0.0161,0.00795
6lpbzOMBOYHRsp6WEMvRvn,"Jolly O Gymkhana (From ""Beast"")",Thalapathy Vijay;Anirudh Ravichander,pop,185.931,0.652,0.653,0.776,0.0358,0.0
63vWEUXhpgghscp9FgvCMG,"Kannil Kannil (From ""Sita Ramam (Malayalam)"")",Vishal Chandrashekhar;K. S. Harisankar;Sinduri Vishal,pop,179.852,0.516,0.409,0.731,0.718,0.0
576v1keY82NOPITMNu0wD2,Filhaal2 Mohabbat,B Praak;Akshay Kumar;Nupur Sanon;Ammy Virk,pop,85.186,0.574,0.578,0.274,0.296,0.0
4qIMmEjV8gaEsfZML9LALx,"Bodhai Kaname - From ""Oh Manapenne""",Vishal Chandrashekhar;Anirudh Ravichander;Shashaa Tirupati,pop,160.047,0.516,0.405,0.267,0.152,3.44e-06
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,pop,113.003,0.585,0.564,0.137,0.0671,0.0
4hOsYVSWKWP71u3yQbcqZB,Waalian,Harnoor,pop,85.034,0.722,0.335,0.266,0.12,0.0
1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,pop,71.884,0.45,0.329,0.266,0.818,0.00109
0Aqi7ArnBrGblW5T6p2jmD,Falling,Trevor Daniel,pop,127.085,0.785,0.431,0.236,0.123,0.0
4t77OsiudWy4timV32lPa2,Backbone,Harrdy Sandhu,pop,84.659,0.501,0.828,0.483,0.053,0.0
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),24kGoldn;iann dior,pop,91.007,0.701,0.716,0.732,0.174,0.0
6Xh1mVYnEauD71lkhLfAz2,She's The One,JERRY;Devilo,pop,133.98,0.449,0.487,0.498,0.181,0.0
1cmZbGkCEVVAck2MsWpPYQ,Hasi - Female Version,Ami Mishra;Shreya Ghoshal,pop,143.901,0.52,0.485,0.407,0.927,0.000466
3khiYRqf3tjb6PSGBhkfl4,Maine Royaan (Lofi Remix),Tanveer Evan;Ahmed Shakib,pop,71.312,0.35,0.468,0.0467,0.445,0.034
6EB454nVg2u6sbeCvWAPej,"Yaanji - From ""Vikram Vedha""",Sam C.S.;Anirudh Ravichander;Shakthisree Gopalan,pop,132.896,0.692,0.624,0.487,0.368,0.0
0Qxis7LXvwqhCO2qOKCmLX,Befikar,Tanzeel Khan;Aashna Hegde,pop,129.977,0.7,0.502,0.407,0.603,0.0
7fec0UcxeHVe6kHIez2GSs,Orasaadha - Madras Gig,Vivek - Mervin,pop,159.906,0.587,0.776,0.606,0.141,0.0
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,The Weeknd,pop,133.249,0.582,0.525,0.51,0.111,0.0
3dBlOhEY4xdQB2Ge4NzULx,Tere Jeya Hor Disda (LoFi),Madhur Sharma,pop,171.988,0.363,0.469,0.102,0.794,0.0176
5JO2usoem1CW1pLL1kLj9E,Manike Mage Hithe,Chamath Sangeeth;Yohani;Satheeshan,pop,151.499,0.836,0.51,0.56,0.713,3.35e-05
4Vrcjv4sJDfxvhaj1uWqr0,Munbe Vaa,Joshua Aaron,pop,120.085,0.51,0.407,0.22,0.628,1.73e-06
4MyMbOaUFpcJcWdq25t0r0,Homesick,Dua Lipa,pop,87.122,0.431,0.224,0.401,0.948,0.0
04V3hO138BCddFy9TmTUic,JAMAICA,Feid;Sech,pop,81.131,0.52,0.542,0.669,0.0383,0.0
0s76ExpXyMGVBlKLUr683e,Faasle,Aditya Rikhari,pop,162.037,0.645,0.324,0.493,0.754,0.000727
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,pop,99.945,0.654,0.76,0.41,0.0797,0.0
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,pop,89.937,0.532,0.623,0.403,0.538,7.28e-05
6TtNVOFQUbQDUbTQwdILH1,"Coka 2.0 (From ""Liger"")",Jaani;Lijo George-Dj Chetas;Sukh-E Muzical Doctorz;Lisa Mishra,pop,96.933,0.743,0.922,0.873,0.411,2.36e-06
68AyTcvyK46hpzwohHUkJI,Waalian,Harnoor,pop,84.499,0.617,0.392,0.313,0.381,0.0
5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas;Garry Sandhu;Tanishk Bagchi;Intense,pop,94.993,0.805,0.919,0.494,0.101,0.00343
4oNVmnywnXguyk76wkMuIb,Mudhal Nee Mudivum Nee Title Track,Darbuka Siva;Sid Sriram,pop,127.947,0.556,0.521,0.353,0.641,0.000543
5QKiLD7zEXvQc8VlFYmqhb,"Coka 2.0 (From ""Liger (Telugu)"")",Jaani;Lijo George-Dj Chetas;Ram Miriyala;Geetha Madhuri;Sukh-E Muzical Doctorz,pop,96.969,0.802,0.929,0.828,0.608,4.81e-06
1v1oIWf2Xgh54kIWuKsDf6,Runaway,AURORA,pop,114.089,0.422,0.302,0.123,0.629,7.83e-05
5zcfnScTSFGCHGY1yeXWke,Ishq Sufiyana (Male),Kamal Khan,pop,85.349,0.511,0.622,0.387,0.0662,7.78e-05
5DEp8hauuZ45oG38YOkkQq,Aziyat,Pratsofficial,pop,104.961,0.682,0.437,0.233,0.758,0.00801
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,pop,124.148,0.667,0.373,0.0823,0.785,0.0
2sHYMLUd4nVLxHPKY05Ein,Habibi - Albanian Remix,Ricky Rich;Dardan;DJ Gimi-O,pop,103.966,0.639,0.728,0.0996,0.0223,0.00384
6Sflud15ff1KqBzg6wj78S,Kabhii Tumhhe,Javed-Mohsin;Darshan Raval,pop,96.981,0.573,0.338,0.451,0.864,4.41e-06
7sJQv0LRPgM2xCkkdWOlyj,Mere Sohneya,Sachet Tandon;Parampara Tandon,pop,136.228,0.376,0.643,0.646,0.558,0.0
4yMbbysldl7E3WgiaugnwM,Bekhayali,Sachet Tandon,pop,168.4,0.296,0.582,0.365,0.449,0.0
3n7RtboHPFAG1Y6CF0cIgi,Sufna Banke,Harvi,pop,163.826,0.449,0.626,0.308,0.387,0.0
5S1102uVOmaQhwKcKGtLmO,Mere Liye,Akhil Sachdeva,pop,178.213,0.363,0.662,0.301,0.573,0.0
0vqw3BCyNr3DDVBmjD21H8,Libaas,Kaka,pop,159.965,0.794,0.753,0.906,0.543,0.0
5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,pop,100.607,0.38,0.339,0.0849,0.691,0.0
3fVnlF4pGqWI9flVENcT28,Wildest Dreams,Taylor Swift,pop,140.06,0.553,0.664,0.467,0.0709,0.0056
3h4T9Bg8OVSUYa6danHeH5,Animals,Maroon 5,pop,189.868,0.279,0.742,0.328,0.000185,0.0
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,pop,102.078,0.357,0.425,0.27,0.584,0.0
5ACacHdqtOjENeTgh4qfmy,Top Notch Gabru,Vicky,pop,170.045,0.716,0.77,0.924,0.144,0.0
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5;Wiz Khalifa,pop,110.015,0.743,0.752,0.545,0.0188,0.0
5QyOjKJhR1iyF0DHQM2IvW,Tareefan,QARAN;Badshah,pop,98.012,0.829,0.654,0.335,0.0942,5.01e-06
25MPTnqXQB1H6OkwSYUXWx,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,pop,156.396,0.384,0.728,0.311,0.329,1.85e-05
3uOh60vBloFwAv1akxP5Mj,Fallin for You,Shrey Singhal,pop,183.826,0.625,0.835,0.547,0.211,0.000191
3TmDnZuy3pHQbFJG5fRu2a,Doin' Time,Lana Del Rey,pop,144.982,0.641,0.559,0.523,0.404,0.00402
07fDD54BLVrdAvM4krVGlG,Black Life,Navaan Sandhu,pop,89.81,0.677,0.682,0.646,0.00392,0.0
5rRifW8OsCeZaqDPjxTSTq,Cherry,Lana Del Rey,pop,121.292,0.355,0.533,0.347,0.0471,0.00107
50pfrD2Dne6PZam0YaweZu,West Coast,Lana Del Rey,pop,93.05,0.359,0.611,0.427,0.206,0.0254
7rr6n1NFIcQXCsi43P0YNl,Expert Jatt,Nawab,pop,172.038,0.765,0.948,0.647,0.298,0.0
2fLY3sJdbXHDj7FaQHNqKg,TV,Billie Eilish,pop,140.214,0.412,0.236,0.119,0.83,0.00653
2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon;Parampara Tandon;Sachet-Parampara,pop,136.224,0.376,0.643,0.646,0.558,0.0
5cH3LTsDSGNdHMwWsY7gJ6,Raanjhana Ve,Soham Naik;Antara Mitra;Uddipan Sharma,pop,78.207,0.628,0.834,0.747,0.575,0.0
5vX8Lsju18s8HnFNRSlwmj,Chupana Bhi Nahi Aata - Recreated Version,Stebin Ben,pop,131.814,0.602,0.249,0.274,0.725,0.0
1L9lVBNz63TWO3mNxbiIa5,Summertime Sadness,Lana Del Rey,pop,111.976,0.559,0.674,0.197,0.0312,0.0
2s694fZ36AJLuVnn3IBtFU,If You Lie Down With Me,Lana Del Rey,pop,122.101,0.641,0.346,0.187,0.913,3.99e-05
3PWYDDiIbO4gTPArrAtir0,Brooklyn Baby,Lana Del Rey,pop,106.316,0.378,0.664,0.0941,0.542,0.00397
1SWliBgqzayYYnvmxwbouX,Happier Than Ever,Billie Eilish,pop,72.535,0.314,0.238,0.303,0.741,0.00193
4IutCwE0y4Zei7ZKdGiaK8,"Season Of The Witch - From The Motion Picture ""Scary Stories To Tell In The Dark""",Lana Del Rey,pop,95.987,0.674,0.205,0.352,0.895,0.0275
7xe9vBhh7elaVAa2ZvuAYM,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey;Cedric Gervais,pop,126.045,0.572,0.81,0.106,0.0147,6.94e-06
178n5kx0b6eR5nOddJfpGU,"Season Of The Witch - From The Motion Picture ""Scary Stories To Tell In The Dark""",Lana Del Rey,pop,95.987,0.674,0.205,0.352,0.895,0.0275
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,pop,166.928,0.563,0.664,0.688,0.335,0.0
42ETKyApzUl8hTtytFAjen,8 Parche,Baani Sandhu;Gur Sidhu,pop,173.859,0.652,0.862,0.727,0.161,0.0
5penl87Jj0gd1jpMnG9cm9,Leave the Door Open,Bruno Mars;Anderson .Paak;Silk Sonic,pop,148.088,0.586,0.616,0.719,0.182,0.0
4ZTx87kAgEwlPMzoojFZWg,Tera Yaar Hoon Main,Rochak Kohli;Arijit Singh,pop,83.978,0.559,0.541,0.309,0.34,4.66e-06
5NwNxrEeuyh86CFILClLdC,Leave the Door Open,Bruno Mars;Anderson .Paak;Silk Sonic,pop,148.088,0.586,0.616,0.719,0.182,0.0
1QqrfKrkjQb2IoI2R83tVR,Skate,Bruno Mars;Anderson .Paak;Silk Sonic,pop,112.027,0.708,0.598,0.698,0.037,0.0
50DyjmQxDUAygFT31rD1kT,Nawa Nawa Pyaar,Gippy Grewal;Tanu Grewal,pop,81.972,0.811,0.757,0.958,0.142,0.0
3UeFCt66ntAJoabXfp0Bo4,Love's Train,Bruno Mars;Anderson .Paak;Silk Sonic,pop,140.994,0.71,0.625,0.784,0.029,1.1e-05
1qJ4p0TK46dVxY4nEHDGTb,24K Magic - R3hab Remix,Bruno Mars;R3HAB,pop,106.175,0.764,0.708,0.566,0.146,0.0
6iH0uLBUSL8vcyiL8W9cRe,Christmas Lights,Coldplay,pop,129.116,0.315,0.418,0.237,0.131,0.000679
4Rt5ie6v0adFZmbTPoo3qZ,A Sky Full of Stars - Hardwell Remix,Coldplay;Geoff Swan;Hardwell;Mark 'Spike' Stent,pop,127.997,0.652,0.657,0.0861,0.00208,6.93e-05
1d5lpW3gUyq537iuyrb9Lf,Samjho Na,Aditya Rikhari,pop,98.923,0.744,0.328,0.532,0.681,0.0002
4LO5DjN6Tp3UkUvgESuy2t,Samjhawan,Jawad Ahmad;Shaarib Toshi;Arijit Singh;Shreya Ghoshal,pop,106.994,0.65,0.482,0.517,0.293,0.0
6HU7h9RYOaPRFeh0R3UeAr,deja vu,Olivia Rodrigo,pop,180.917,0.442,0.612,0.178,0.584,5.7e-06
0oukMLKedsqQ3ltnI2daRO,Haaye Oye (feat. Ash King),QARAN;Ash King,pop,123.959,0.633,0.727,0.543,0.173,0.0
1ei3hzQmrgealgRKFxIcWn,In The Stars,Benson Boone,pop,78.007,0.362,0.54,0.3,0.338,0.0
4xmkpE1Si5JL7NFxWrhV0S,"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon;The Fusion Project,pop,155.867,0.468,0.854,0.277,0.176,0.0
2ZGAWiLZh2aRxp2iTL5yMS,Temporary pyar,Kaka,pop,79.942,0.531,0.79,0.339,0.281,0.0
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,pop,107.989,0.614,0.379,0.201,0.607,0.000464
5mNOfozRJBZGnq4gO4rwM2,Bamb Agya,Gur Sidhu;Jasmine Sandlas;Kaptaan,pop,93.012,0.823,0.709,0.499,0.0235,0.0
3FbZoPzEaUBOD84l1FwFEH,Mujhe Peene Do,Darshan Raval,pop,55.832,0.268,0.334,0.175,0.759,0.0
0C6G3mqMjVcIgTWbK9nFIE,"Aafat (From ""Liger"")",Tanishk Bagchi;Rashmi Virag;Zahrah S Khan,pop,119.947,0.834,0.805,0.433,0.257,0.0
5x72Q1SyiDHJ4IF2mRzfkg,"Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar;Tanishk Bagchi,pop,126.013,0.789,0.95,0.746,0.191,1.41e-05
2ubrTNQou3onHm2WNHcCyT,Yellow,Coldplay,pop,173.372,0.429,0.661,0.285,0.00239,0.000121
6Oq4lIhSSYdA6WuXU9sPeG,Baarish Lete Aana,Darshan Raval,pop,67.018,0.537,0.35,0.318,0.838,0.0
082toijBCG2s1I8PTdvFM8,Yellow,Coldplay,pop,173.372,0.429,0.661,0.285,0.00239,0.000121
7CsVUx8DOETj51yPK153Id,Green Eyes,Coldplay,pop,129.543,0.607,0.405,0.233,0.539,6.7e-06
5wOB6G2b73gTrrrsSqz2dG,Christmas Lights,Coldplay,pop,129.116,0.315,0.418,0.237,0.131,0.000679
5DMirbBpNmJdTU9rGH2VW4,The Scientist,Coldplay,pop,146.277,0.557,0.442,0.213,0.731,1.46e-05
7gRDHPshgyWsrVUgSZAo6A,Christmas Lights,Coldplay,pop,129.116,0.315,0.418,0.237,0.131,0.000679
0Cr69H8rDTrwIkJV27sUYj,Higher Power,Coldplay,pop,178.032,0.507,0.828,0.489,0.00711,2.44e-05
4Docia19HSKxQkmf3EiMDo,Christmas Lights,Coldplay,pop,129.116,0.315,0.418,0.237,0.131,0.000679
2hwoYy91Ozo33plQD7uekh,Christmas Lights,Coldplay,pop,129.116,0.315,0.418,0.237,0.131,0.000679
6fBMKVPDNNdnKzaW4Hvu2M,Everyday Life,Coldplay,pop,124.103,0.512,0.452,0.235,0.775,0.0818
2bNlWt5B50UyB3Utvscdzz,Adventure of a Lifetime - Matoma Remix,Coldplay;Matoma,pop,112.015,0.651,0.771,0.456,0.00381,1.71e-05
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,pop,89.087,0.449,0.465,0.543,0.524,1.02e-06
5mnvugwfFYnJm9zuyGkgqF,"Ghalat Fehmi - From ""Superstar""",Asim Azhar;Zenab Fatimah Sultan,pop,134.014,0.758,0.588,0.796,0.608,9.3e-05
6KtSNVgCmQEvDgIuHoXAkT,Ik Lamha,Azaan Sami Khan,pop,140.0,0.581,0.578,0.335,0.671,0.0
173WXKU5s2XDjN8lJ3SDdb,The Lighthouse Keeper,Sam Smith,pop,130.721,0.394,0.17,0.315,0.889,0.0
0YxzH0SUc10Vw4yLFqU06I,Halki Si Barsaat,Saaj Bhatt,pop,82.185,0.591,0.606,0.767,0.574,0.0
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,pop,138.113,0.73,0.703,0.595,0.109,0.0
326eZ9C7qpDj6NSsEiKvoW,Compulsory,Gur Sidhu;Kaptaan,pop,144.026,0.778,0.76,0.688,0.0237,6.15e-06
5O9jxRlG72h1sYxtqWwUcF,Shiddat Title Track,Manan Bhardwaj,pop,149.921,0.489,0.625,0.439,0.288,0.0
3GrCQPpKqKzOcKfMAoqn82,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi;Arijit Singh;Asees Kaur,pop,131.489,0.488,0.403,0.497,0.598,4.28e-06
30v27OarRyhvCNNwlJYYU0,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
70OBbABoKsOjKPfZYlIEHZ,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
5g9l2wR9FHYUKfLwgAcWnk,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
0Lo0FVFHLDrhBoA22WVVG6,The Lighthouse Keeper,Sam Smith,pop,130.721,0.394,0.17,0.315,0.889,0.0
2TcRvzS7C22LePsokUOHnn,Jiske Aane Se Mukammal,Prashant Katheriya,pop,139.733,0.631,0.277,0.88,0.871,4.6e-05
3WTCHudgy3hoHSuL8MhgWe,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
0x4WfZkQ3rTlUgHm8ngBdb,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
4zGwr3Ur8g5j6BlTnUl6y2,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
4NhdeAhleoj6ATVmboNtVm,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
4nFXgBdbnvwxaSHKFLimML,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
6UtWuUYP0tFuUOZGEbLYB8,The Lighthouse Keeper,Sam Smith,pop,130.721,0.394,0.17,0.315,0.889,0.0
1xtlT8C62HToUvB0xmwvyi,Kurumugil,Vishal Chandrashekhar;Sai Vignesh,pop,149.798,0.419,0.342,0.599,0.518,0.0
1QEHibzCdLWmqd251hnXbG,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
3qnTTdL45dvrl5j0MRrXza,The Lighthouse Keeper,Sam Smith,pop,130.721,0.394,0.17,0.315,0.889,0.0
4tWpw60dsvoFtgwsgpUL7f,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
2u0iVKdjoV4V2eD5ETgeKZ,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
5bA9oLT5JVquw1uHB1SdjQ,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
67l8nACchnc7Mq9LP6XqNz,"River - Recorded At RAK Studios, London",Sam Smith,pop,115.443,0.45,0.181,0.196,0.896,1.09e-06
2bygWMs35RbVPihSUVr0lA,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
44xYcmbsSjEzpCrQ4IHaXN,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
4GYRXBzcbZhYeUkw1Jngt4,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
1JtDiIzloMWhSatzhaoJPf,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
6bq9XRkPtDLaI9neATXtXG,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,Taylor Swift,pop,135.917,0.615,0.534,0.193,0.106,1.76e-05
5CSEaABQkS1hoLza0IpK2r,Kala Chashma,Amar Arshi;Badshah;Neha Kakkar;Indeep Bakshi;Prem & Hardeep,pop,106.026,0.801,0.856,0.919,0.0984,6.62e-05
2si0ZNx4yRbggTvrIom8A2,Paniyon Sa,Rochak Kohli;Atif Aslam;Tulsi Kumar,pop,75.03,0.523,0.768,0.669,0.447,0.000226
5voGwQrvBz8ZlhU05NZvw4,Daryaa,Ammy Virk;Shahid Mallya,pop,91.999,0.567,0.526,0.231,0.153,2.34e-06
1CM4rFDU9q4EoLy2K44qE6,"Naah Goriye (From ""Bala"")",B Praak;Harrdy Sandhu;Swasti Mehul,pop,99.96,0.823,0.765,0.715,0.464,0.0
2XXea7eZyOyQWHHs4s7yI2,Ek Tarfa - Reprise,Darshan Raval,pop,72.424,0.32,0.453,0.444,0.889,2.6e-06
3lNIknH3h8S5xce8H0z5QA,Happiness is a butterfly,Lana Del Rey,pop,70.499,0.467,0.119,0.156,0.969,1.4e-06
1almCHdsfikRPfVB9VrEdT,Little Do You Know,Alex & Sierra,pop,145.879,0.5,0.292,0.37,0.746,0.0
06YVd30bpfbyLnfNp4Lsnf,Tum Chhupa Na Sakogi,Prashant Katheriya,pop,80.99,0.471,0.229,0.641,0.88,0.0228
4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685;Jason Derulo;BTS,pop,149.836,0.758,0.598,0.658,0.16,0.0
7EpMexBtOimqKSlJDJW5ua,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
1LATi1QmWT9eUWmrLi1Onk,Blue Banisters,Lana Del Rey,pop,90.945,0.373,0.114,0.172,0.937,4.73e-05
53YKWvsTHEFKCAq8hCcT5X,Have Yourself A Merry Little Christmas,Sam Smith,pop,75.25,0.438,0.178,0.344,0.957,1.1e-06
4WDya8Mau5wuqLnaNr2Ct0,"Kannukkulle (From ""Sita Ramam (Tamil)"")",Vishal Chandrashekhar;Haricharan;Sinduri Vishal,pop,179.992,0.493,0.404,0.82,0.75,0.0
0HFXVKOkmnqOUHCrXfrH9y,Blue Banisters,Lana Del Rey,pop,90.945,0.373,0.114,0.172,0.937,4.73e-05
4KTz9qihKKpn9nSYPyk245,Blue Banisters,Lana Del Rey,pop,90.945,0.373,0.114,0.172,0.937,4.73e-05
